,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
1837,2107.2556,5250.1157,5517.1396,5238.0835,4813.2666,5683.7227,4587.7837,4494.915,5067.5654,4732.527,5269.982,4493.3965,4106.0435,2159.636,2159.3264,2133.12,4636.287,4927.849,6655.0522,6786.573,6464.4067,6387.5127,5076.908,3581.2397,4718.281,4227.231,4782.6416,4105.478,3531.1396,3590.5115,5096.373,4110.603,4172.3306,4122.2173,3587.1821,3864.996,4591.8315,4999.429,4513.7715,5319.43,5552.2163,4837.809,6344.681,5506.518,4784.7285,4675.5923,5473.4023,4317.3574,5499.0483,5818.394,6390.107,6505.91,6659.8374,3674.2322,6589.8354,6658.9014,3655.3496,4559.244,3516.9219,4846.4067,3204.1448,4671.318,4865.9346,3894.6306,3367.6877,3822.6213,4635.857,3744.8528,4032.134,3964.0715,4486.604,5222.7603,4500.2905,4151.964,4644.2275,5930.067,4933.0264,4704.911,4051.7168,5515.741,5254.258
1838,2370.7742,5278.1133,4837.4854,5117.8193,4473.65,5209.3535,4490.6357,4592.0273,4707.8867,5030.0503,5476.4688,4489.297,4673.6074,2757.1406,2444.3953,2388.0166,4727.315,4513.0254,6385.517,6623.7905,5862.5146,5671.5356,4897.1587,4016.9978,4598.917,4320.5127,5146.679,3836.9355,3676.5803,3570.5503,4553.8438,4770.743,4665.8423,4362.2666,3871.1504,3972.1912,4775.0425,4578.122,4303.3154,4681.821,5199.796,4802.629,5662.9556,5120.1436,4728.6655,4232.0903,5334.06,4395.3423,4918.856,5404.399,6124.3667,5791.9375,6137.61,4043.335,5969.1064,5824.0425,4440.1343,3977.407,3963.9167,4126.9243,3831.4182,4554.894,4628.6187,4420.656,3607.1829,3943.2295,4086.5137,3955.1611,4268.634,3992.9524,4349.365,5221.6943,4355.175,4384.346,4669.3516,4980.234,4929.5464,4643.2427,4121.937,5265.2144,5112.668
1839,2375.8667,5283.5835,4828.667,5113.65,4470.428,5200.935,4492.301,4595.4976,4709.1377,5041.207,5490.6777,4507.6885,4695.5815,2778.5647,2452.311,2400.405,4736.474,4503.639,6382.088,6617.678,5852.3457,5663.0815,4899.9478,4024.7688,4592.685,4316.856,5146.193,3834.2957,3676.491,3566.565,4550.805,4786.168,4670.943,4368.845,3876.8489,3969.5427,4785.823,4582.9,4306.1724,4672.11,5200.786,4800.947,5662.673,5107.187,4721.844,4209.413,5334.097,4402.2124,4905.046,5399.556,6127.682,5771.481,6127.9004,4039.2278,5963.5024,5813.732,4445.73,3978.5898,3970.7478,4120.239,3836.8523,4555.4414,4626.978,4434.7397,3617.4739,3948.8652,4084.5027,3958.8838,4266.642,3990.1584,4347.3955,5226.3604,4361.5435,4386.667,4669.8003,4971.1206,4926.3604,4652.234,4129.3594,5269.9614,5116.926
1840,2348.0425,5285.8335,4856.068,5105.8154,4485.8613,5232.3906,4500.131,4588.5854,4721.428,5022.236,5482.9673,4497.7075,4663.1694,2723.2012,2432.9478,2375.783,4732.9897,4527.0923,6396.5664,6642.0376,5883.149,5700.135,4907.327,4001.4482,4597.5728,4317.7,5139.5674,3848.5852,3673.7368,3565.853,4585.2573,4763.498,4640.745,4369.621,3865.2632,3969.2014,4783.081,4588.663,4305.1177,4710.1494,5208.9873,4795.298,5688.913,5127.711,4735.438,4246.942,5333.715,4403.181,4945.899,5425.318,6137.3774,5821.741,6156.8184,4034.787,6003.101,5869.7026,4412.5103,3996.3545,3953.0916,4146.7524,3807.6733,4563.542,4644.4536,4402.6523,3594.071,3939.9475,4112.959,3956.4888,4258.8745,3993.8547,4353.4023,5223.0874,4344.987,4374.454,4670.2305,5013.1343,4924.1543,4659.04,4119.4414,5263.4663,5120.978
1841,2128.109,5258.0776,5324.4287,5161.295,4708.551,5568.8896,4589.6665,4492.667,4953.8774,4846.8965,5394.5483,4562.793,4312.0547,2236.0825,2211.6484,2171.4988,4692.9526,4807.5806,6596.8755,6780.3286,6324.9937,6225.0635,5030.7827,3698.7285,4662.845,4259.092,4869.851,4050.4404,3565.2822,3549.222,4998.0107,4319.526,4290.9277,4223.6123,3672.8464,3883.3582,4706.8687,4890.2134,4447.7,5156.305,5446.754,4793.9287,6184.137,5353.7524,4781.0903,4543.011,5409.587,4365.838,5355.9097,5724.443,6330.3438,6369.5723,6565.3345,3785.1782,6488.048,6548.881,3870.9885,4377.206,3639.6267,4657.7026,3341.522,4661.3057,4845.4497,4024.2134,3425.9387,3844.3994,4520.0605,3813.2856,4085.553,3966.2505,4477.334,5213.1147,4403.2593,4219.3755,4656.033,5700.6885,4902.693,4723.458,4057.8953,5402.7134,5222.719
1842,2137.192,5252.6304,5278.915,5156.7676,4672.9414,5538.627,4586.2344,4481.103,4912.737,4875.535,5401.7925,4543.266,4333.954,2261.7808,2225.6658,2180.2363,4704.778,4781.5684,6578.7812,6777.4043,6286.8516,6184.912,5021.9307,3729.6626,4672.928,4290.121,4891.5464,4034.737,3566.732,3532.3506,4963.376,4363.2393,4331.369,4233.9487,3690.6663,3900.4392,4734.9375,4855.361,4429.3804,5118.2124,5419.3447,4792.0576,6137.034,5324.1855,4788.82,4525.19,5401.0664,4365.7705,5327.688,5701.407,6314.9434,6330.6445,6537.3706,3810.0266,6453.45,6511.064,3928.1208,4315.872,3658.5105,4604.3174,3378.2678,4667.3765,4839.5703,4051.8599,3418.212,3836.2292,4469.8477,3821.407,4093.2832,3966.9224,4480.8457,5222.4263,4383.8438,4224.5996,4653.719,5644.931,4903.508,4721.7427,4052.4138,5369.4375,5211.9546
1843,2319.6924,5283.725,4890.64,5102.0625,4497.389,5262.8945,4506.4727,4573.0083,4733.301,5001.828,5473.818,4493.772,4626.9033,2666.3022,2412.4348,2349.4363,4730.6133,4552.2734,6412.7246,6665.422,5913.44,5737.0996,4917.5806,3975.066,4601.723,4323.4287,5126.022,3866.1416,3669.7314,3563.5317,4627.7183,4730.67,4609.7827,4366.061,3855.3333,3964.098,4778.17,4600.9966,4308.1006,4750.843,5217.597,4787.412,5714.441,5147.861,4751.63,4288.1685,5329.618,4403.0684,4992.949,5452.252,6148.749,5877.957,6190.858,4030.4446,6045.673,5931.717,4374.763,4015.7224,3931.161,4178.3555,3774.3877,4571.1724,4672.1187,4362.0215,3572.4448,3931.5369,4147.8887,3950.0305,4247.7354,3997.4924,4365.599,5218.313,4324.3022,4363.0605,4670.0195,5060.808,4927.286,4663.557,4105.2754,5252.955,5123.142
1844,2371.5928,5288.7217,4825.349,5113.5845,4470.4272,5201.3027,4473.862,4599.604,4709.391,5033.877,5480.3784,4493.803,4685.822,2766.466,2441.6653,2390.8613,4742.476,4510.581,6388.8926,6620.292,5863.71,5677.624,4917.586,4030.8767,4595.518,4321.601,5166.2607,3834.698,3674.9893,3561.4978,4556.6064,4803.8916,4670.5415,4369.6655,3879.9597,3970.1064,4788.642,4579.463,4308.6646,4680.627,5204.6646,4808.5127,5678.588,5126.0356,4725.515,4215.2603,5339.8535,4397.3486,4905.3765,5406.606,6141.331,5776.9688,6138.233,4032.5208,5971.6846,5815.0166,4445.8643,3974.9797,3972.113,4094.6167,3836.259,4554.2646,4627.7656,4430.556,3614.565,3949.001,4082.4397,3964.5178,4260.9946,3989.441,4334.524,5237.564,4367.508,4377.57,4674.7754,4974.151,4940.066,4666.082,4138.9546,5275.627,5112.9614
1845,2372.4731,5287.584,4825.337,5109.978,4470.9824,5203.3345,4487.035,4600.097,4713.1133,5041.108,5491.9854,4512.081,4700.8994,2777.153,2450.294,2401.6348,4743.935,4504.0376,6384.6284,6619.142,5858.1377,5671.11,4909.365,4029.0508,4588.9126,4315.47,5154.52,3834.106,3676.5938,3561.657,4557.019,4799.4673,4667.597,4373.5586,3880.055,3968.4128,4793.725,4583.4995,4307.967,4675.798,5203.3926,4802.7397,5674.7983,5110.4775,4721.1895,4204.7905,5335.4995,4403.94,4902.5176,5402.9043,6137.6094,5769.2153,6130.3076,4033.2063,5970.1616,5818.505,4444.6797,3981.7188,3972.593,4111.227,3835.2634,4555.5786,4627.635,4437.9272,3619.382,3952.1296,4087.061,3965.5083,4263.6714,3987.7903,4340.718,5231.9985,4365.3525,4381.8696,4671.98,4973.24,4928.6704,4666.133,4138.7837,5275.808,5120.099
1846,2128.341,5259.7817,5320.5996,5165.496,4720.369,5572.381,4599.6904,4514.2637,4963.625,4833.124,5374.9575,4558.1934,4302.153,2235.9814,2213.217,2173.79,4694.9897,4803.7734,6594.87,6780.186,6326.166,6226.3887,5041.601,3708.8362,4661.0083,4248.956,4867.136,4033.3018,3564.7637,3555.0696,4992.8804,4332.0713,4289.6616,4231.6123,3680.9583,3890.0693,4707.0913,4872.483,4439.8164,5163.988,5438.2393,4789.939,6189.541,5357.1597,4779.9,4525.6123,5404.0796,4369.9253,5358.7354,5718.673,6333.469,6366.698,6564.5073,3792.439,6485.016,6547.2915,3877.0547,4391.957,3635.7014,4653.8677,3349.8328,4649.9746,4847.337,4044.7927,3430.4883,3851.8884,4512.171,3820.4146,4088.6628,3956.9426,4470.5254,5215.011,4412.638,4216.267,4646.726,5697.0806,4908.447,4731.896,4066.4185,5421.894,5229.2686
1847,2379.6116,5279.856,4826.4146,5106.2915,4437.8843,5180.241,4482.0483,4558.603,4703.6846,5083.2656,5540.674,4600.406,4772.0254,2841.615,2471.197,2428.0413,4767.481,4478.1016,6386.0337,6610.2935,5819.4697,5628.6694,4896.6455,4017.5078,4578.9697,4335.379,5132.7153,3849.8958,3686.6729,3558.8948,4573.53,4782.6035,4691.049,4363.768,3902.7434,3936.4893,4811.856,4640.4478,4330.44,4625.9014,5196.4556,4810.0684,5654.38,5062.0283,4699.618,4170.839,5320.842,4406.1553,4867.323,5385.6147,6134.896,5732.87,6116.9497,4035.005,5967.159,5819.7905,4453.261,3985.1802,3995.6003,4131.5664,3849.4202,4561.326,4629.108,4430.158,3666.7627,3988.4507,4111.4194,3961.5151,4267.522,3985.0493,4368.149,5232.57,4350.6377,4403.6816,4661.51,4959.2773,4910.12,4661.6313,4123.918,5258.6177,5118.9805
1848,2106.097,5254.0522,5520.119,5206.736,4820.107,5684.7734,4574.349,4472.2617,5073.124,4751.5317,5361.8193,4563.405,4175.822,2160.229,2159.9236,2134.4165,4644.8555,4950.1953,6661.513,6786.7075,6465.5054,6382.7983,5045.818,3557.0247,4677.683,4186.309,4794.754,4148.7354,3533.7888,3591.2463,5134.9526,4111.2944,4154.5347,4144.625,3568.8115,3825.7795,4599.3564,5038.153,4525.6973,5307.169,5561.028,4831.7866,6340.763,5488.7656,4777.678,4712.5234,5469.531,4334.2993,5492.1074,5844.3906,6385.3965,6513.235,6658.9233,3675.587,6604.1953,6662.4,3633.815,4562.224,3543.726,4872.4355,3162.2363,4673.0405,4860.0923,3850.3467,3395.7646,3820.4973,4707.1943,3757.9604,4040.9922,3979.5527,4501.3564,5204.8477,4471.674,4173.5654,4680.1313,5933.0674,4901.8076,4705.7437,4045.497,5491.2974,5255.4185
1849,2106.2817,5264.17,5515.0645,5199.6455,4820.8115,5669.248,4553.6416,4453.936,5069.4194,4770.33,5374.6587,4565.6553,4197.007,2161.8896,2159.5803,2133.8672,4660.238,4951.1875,6662.3994,6786.671,6465.5474,6382.2856,5046.5737,3568.6555,4687.671,4190.2925,4813.695,4152.83,3526.1877,3584.1487,5133.1045,4136.6587,4163.755,4136.7593,3565.4011,3829.4622,4612.888,5042.897,4538.689,5300.026,5565.8926,4830.091,6340.32,5489.2495,4778.319,4727.4307,5471.526,4329.629,5479.467,5853.0405,6389.222,6509.595,6658.94,3659.768,6604.139,6659.381,3643.6892,4545.152,3545.8862,4850.0586,3161.1782,4680.969,4856.8013,3838.1746,3384.0303,3806.966,4701.774,3762.8464,4030.224,3973.4163,4508.633,5222.4263,4478.7,4176.9956,4680.0903,5933.285,4900.784,4709.128,4039.404,5482.0024,5267.6885
1850,2369.2078,5289.5264,4823.4946,5111.652,4471.063,5204.8584,4471.3315,4603.1953,4712.5044,5032.812,5479.5254,4496.1836,4688.685,2764.2515,2440.7507,2392.0762,4746.2163,4510.9253,6390.1094,6621.5537,5868.9707,5683.35,4922.058,4033.1558,4592.306,4320.019,5171.4136,3834.1523,3675.859,3558.7593,4560.6255,4810.4307,4667.1523,4372.272,3881.591,3969.7417,4793.0854,4578.5713,4308.988,4683.317,5205.5215,4809.7637,5686.4014,5128.2607,4725.3345,4214.235,5339.904,4397.804,4904.3496,5408.3237,6147.0884,5776.7573,6139.618,4029.2996,5976.098,5819.647,4445.219,3977.7007,3972.659,4091.5034,3834.8608,4553.7725,4627.407,4432.575,3615.4736,3951.3547,4084.394,3969.6199,4260.6074,3987.609,4330.384,5239.4673,4369.2183,4374.475,4675.7573,4975.8774,4940.476,4674.5396,4145.43,5279.6914,5115.794
1851,2340.6555,5279.264,4866.6445,5101.58,4478.4634,5235.0825,4506.0254,4563.927,4726.952,5034.3525,5504.8916,4531.7695,4686.2856,2726.7515,2434.6077,2378.2424,4745.0625,4525.7856,6401.8906,6646.8184,5881.657,5699.8145,4903.149,3982.3196,4587.9443,4326.9385,5125.5254,3861.2551,3677.4976,3560.212,4606.2095,4745.2188,4636.3086,4362.3604,3868.0933,3947.9814,4791.912,4614.594,4314.746,4706.216,5210.052,4789.9785,5690.006,5115.566,4736.681,4247.647,5321.385,4411.644,4952.5273,5428.753,6140.6787,5826.5938,6162.7983,4030.5894,6018.419,5893.746,4397.0073,4007.7266,3952.5498,4169.1963,3792.0464,4566.9463,4651.41,4387.033,3607.2524,3951.7444,4138.006,3954.5215,4254.2373,3996.576,4370.98,5216.0254,4328.4023,4378.29,4665.308,5024.549,4913.949,4664.754,4107.162,5248.0103,5126.0894
1852,2379.831,5279.016,4826.283,5116.7197,4456.9834,5187.3765,4479.7324,4576.4634,4704.858,5052.219,5501.304,4522.336,4713.4155,2794.7827,2452.5522,2401.6309,4747.5117,4499.7007,6385.5815,6612.814,5843.646,5654.2954,4902.953,4020.0737,4589.459,4331.172,5149.6626,3840.0886,3678.884,3561.4563,4554.52,4785.7554,4683.017,4358.4946,3884.2927,3952.9277,4789.788,4599.213,4316.06,4658.068,5200.079,4804.81,5657.181,5104.684,4721.7446,4204.648,5328.597,4402.4985,4896.562,5396.07,6131.1333,5762.2827,6129.696,4036.2163,5962.525,5807.9316,4447.242,3973.8015,3977.4016,4109.689,3836.4468,4553.8833,4626.243,4426.853,3633.8052,3959.5015,4089.425,3957.0703,4262.3115,3992.7488,4353.246,5228.3916,4356.744,4390.307,4668.5654,4964.559,4931.0015,4655.049,4123.2227,5259.2446,5111.9717
1853,2366.732,5292.5806,4819.847,5103.077,4472.336,5209.814,4482.185,4608.728,4721.4434,5041.931,5495.75,4524.0483,4713.51,2776.3362,2449.439,2407.0942,4756.218,4503.086,6387.504,6621.6387,5868.0225,5683.706,4922.001,4035.531,4579.9604,4310.8506,5165.601,3833.2415,3677.9182,3553.6282,4567.861,4819.3887,4659.9355,4382.326,3885.2244,3966.3462,4808.0903,4584.4414,4310.1294,4681.1763,5206.811,4804.404,5694.5864,5112.166,4719.1426,4195.835,5336.0054,4408.0586,4897.9453,5407.309,6153.0,5764.3804,6132.2275,4023.5999,5981.294,5829.002,4442.5854,3989.5325,3975.3235,4102.476,3831.9246,4555.6357,4628.029,4445.331,3623.6565,3958.8162,4092.9692,3977.968,4260.626,3982.9973,4330.9688,5238.6943,4370.689,4374.7173,4674.6255,4976.9824,4928.688,4689.651,4155.384,5286.189,5128.1426
1854,2141.0212,5253.9097,5251.0923,5146.255,4673.9253,5523.82,4577.6636,4491.418,4908.253,4880.624,5398.9487,4539.1943,4352.7026,2275.0754,2231.7854,2186.0728,4721.838,4763.833,6571.965,6775.5327,6270.2065,6173.2305,5030.539,3746.3616,4667.3438,4296.67,4913.573,4019.6875,3569.7642,3525.0645,4952.3037,4410.9297,4348.2983,4247.2314,3703.7634,3916.966,4754.356,4829.046,4416.4707,5097.86,5404.5317,4785.9897,6127.4395,5315.7754,4787.4536,4505.276,5393.954,4374.3423,5310.393,5695.6,6316.587,6308.474,6523.4478,3822.0132,6437.9795,6490.005,3953.2444,4301.586,3668.0725,4566.0303,3397.4043,4659.116,4834.5,4075.8162,3415.222,3842.0474,4446.3564,3831.993,4092.9763,3952.826,4475.5635,5235.555,4380.7373,4220.4688,4645.497,5614.2905,4916.928,4748.4946,4059.7979,5363.3384,5210.19
1855,2106.2869,5250.5137,5518.344,5229.0874,4836.5117,5686.7275,4571.435,4503.0874,5082.537,4721.416,5251.7666,4487.3027,4101.2466,2157.2449,2155.7383,2131.266,4652.5073,4931.5205,6659.9683,6786.687,6471.8745,6402.784,5094.482,3575.076,4721.614,4228.237,4798.2666,4103.2427,3530.5005,3584.6406,5107.7944,4135.0474,4173.0117,4122.5024,3585.5803,3877.0916,4600.5312,4995.29,4514.016,5321.3164,5558.365,4835.5293,6362.6714,5522.207,4784.306,4679.263,5476.961,4316.96,5502.048,5833.964,6401.4946,6509.8716,6664.185,3665.8982,6595.3936,6661.755,3641.3281,4567.7256,3509.9126,4832.049,3197.0972,4666.8726,4860.872,3892.5728,3354.3992,3825.5374,4635.9775,3745.9053,4017.7163,3946.4922,4483.932,5243.4116,4510.5156,4135.138,4634.968,5937.9844,4954.5674,4739.771,4056.1196,5522.5073,5253.0044
1856,2126.1228,5268.3633,5329.8335,5140.8467,4710.8926,5566.666,4574.583,4479.363,4964.7607,4862.223,5447.252,4616.51,4364.554,2236.3237,2211.9048,2173.2085,4691.825,4808.1904,6601.879,6780.596,6325.7524,6220.437,5017.571,3684.0132,4631.1255,4239.3354,4875.908,4077.722,3573.5498,3554.467,5019.623,4312.0483,4271.096,4225.584,3665.1523,3859.9043,4701.1484,4925.6055,4465.1865,5146.132,5462.7134,4789.853,6185.4443,5344.0776,4767.743,4550.3384,5408.633,4377.5645,5339.834,5733.034,6331.305,6374.1816,6565.875,3771.8364,6498.9023,6553.9175,3857.7595,4390.0547,3657.5608,4671.967,3326.1504,4662.264,4845.206,3999.3767,3448.1094,3852.4788,4561.985,3815.8164,4087.2651,3974.4736,4474.8677,5195.192,4390.59,4238.556,4673.785,5704.4106,4886.248,4722.2593,4059.6418,5390.0083,5224.432
1857,2373.6763,5286.954,4826.6187,5112.5303,4470.465,5200.9175,4484.5786,4597.7856,4710.029,5039.148,5488.2656,4504.416,4693.945,2774.7097,2448.137,2397.3801,4740.747,4505.989,6385.131,6618.7886,5856.9785,5669.6953,4908.7397,4028.0469,4592.9453,4318.318,5154.989,3834.5374,3675.7239,3563.4907,4554.29,4796.139,4670.418,4370.4775,3878.851,3969.304,4789.007,4582.4004,4307.76,4675.7314,5203.032,4803.854,5670.985,5114.1846,4722.794,4209.425,5336.6655,4401.301,4904.2856,5402.8896,6134.9277,5772.2446,6131.977,4035.243,5967.839,5814.79,4445.494,3977.9377,3971.9067,4108.5146,3836.3916,4555.306,4627.696,4434.1914,3617.1238,3949.649,4084.3628,3962.1143,4263.4595,3989.4329,4341.4033,5232.1255,4364.7524,4382.456,4672.1484,4972.5215,4931.8574,4660.5137,4134.766,5273.2017,5116.141
1858,2368.8655,5291.7026,4821.962,5106.9175,4471.4746,5205.6094,4479.353,4604.7676,4716.554,5039.604,5491.0654,4513.221,4703.5527,2773.6458,2446.711,2400.9578,4751.188,4505.6367,6387.942,6620.864,5865.183,5680.5044,4920.307,4033.7139,4586.177,4315.0977,5165.1133,3833.9785,3676.4854,3556.662,4563.295,4813.6406,4664.5923,4377.6304,3883.2751,3967.5989,4800.812,4583.2603,4309.8477,4680.4688,5206.2056,4805.6245,5687.784,5116.665,4721.3267,4202.1475,5337.638,4404.4507,4900.508,5406.9478,6148.2383,5768.4233,6134.1807,4026.9976,5977.2114,5822.8853,4443.8237,3983.7654,3974.3308,4099.281,3833.7844,4555.4253,4628.255,4439.848,3620.431,3954.9255,4088.8694,3972.186,4260.2974,3985.6404,4332.7905,5238.5903,4369.565,4376.1895,4674.672,4975.6045,4932.9893,4680.2646,4148.494,5281.7666,5122.1255
1859,2157.8774,5257.7856,5193.713,5123.381,4605.147,5486.3325,4586.676,4475.2266,4862.9854,4928.4385,5487.2217,4601.557,4449.912,2327.6729,2268.6423,2214.894,4714.3623,4726.8906,6541.08,6768.943,6201.3535,6077.7114,4984.7163,3774.5876,4623.3843,4292.727,4921.642,4026.8267,3594.652,3526.878,4923.2085,4426.875,4367.6865,4279.3477,3729.5032,3883.1592,4765.555,4825.741,4403.9507,5036.7314,5374.221,4776.748,6032.655,5244.822,4779.5737,4469.432,5369.9883,4399.597,5258.666,5647.8535,6277.615,6247.9385,6465.0366,3865.7341,6390.751,6431.0366,4024.1035,4250.356,3733.6753,4548.299,3444.1719,4658.411,4830.485,4104.5215,3472.9026,3862.152,4443.123,3857.075,4134.7627,3991.5408,4469.523,5191.582,4320.8853,4274.534,4675.683,5521.844,4870.287,4711.863,4062.5186,5312.861,5199.2256
1860,2096.5193,5214.638,5712.9624,5343.633,4954.535,5811.4517,4526.52,4526.714,5205.958,4582.729,5108.807,4350.878,3843.6155,2115.2893,2120.8787,2108.7332,4580.9883,5098.496,6710.234,6788.624,6600.2163,6552.656,5155.722,3439.4424,4776.067,4192.5806,4764.444,4177.08,3484.4531,3614.27,5246.363,3934.4934,4005.3757,3985.6365,3463.1277,3858.4302,4480.8633,5102.8247,4559.498,5502.856,5676.246,4935.18,6510.108,5737.798,4788.365,4896.602,5559.302,4275.488,5652.732,5957.6777,6485.76,6624.3765,6726.4316,3522.1807,6680.7227,6731.1763,3390.5544,4803.643,3366.6406,5025.4087,3018.462,4662.6655,4863.6265,3712.9734,3284.686,3792.041,4770.074,3676.9622,3977.1921,3951.8074,4467.2314,5276.9995,4626.7065,4014.406,4638.831,6164.592,4987.807,4761.0596,4103.027,5664.5386,5294.149
1861,2106.1028,5255.824,5523.307,5210.884,4824.9497,5689.5947,4584.3003,4484.9194,5078.874,4740.707,5333.463,4558.229,4155.6855,2159.3865,2159.6306,2134.1643,4639.891,4945.3647,6660.684,6786.7383,6467.1006,6384.7075,5057.1553,3560.9392,4687.941,4189.7163,4782.499,4136.009,3536.545,3594.6116,5128.895,4103.3604,4153.267,4139.9688,3575.4458,3829.5964,4593.2676,5035.219,4527.475,5316.7134,5563.926,4829.1514,6346.289,5494.2095,4777.822,4693.362,5469.482,4327.4756,5495.484,5835.8706,6386.4272,6513.5005,6660.7056,3671.8472,6602.041,6663.88,3633.019,4569.8853,3535.8337,4873.6396,3174.6145,4672.4756,4863.56,3864.0854,3396.139,3827.3584,4695.9575,3754.0498,4036.8599,3976.0994,4493.6562,5204.9224,4482.839,4170.7153,4669.071,5936.5073,4908.0166,4703.213,4047.5854,5505.4194,5253.713
1862,2189.2786,5262.2334,5118.133,5136.639,4569.6265,5431.6567,4591.0796,4494.305,4820.0063,4939.6855,5445.213,4541.075,4444.6753,2390.8442,2303.3884,2238.2336,4715.8003,4688.3857,6504.4766,6755.903,6130.6025,5989.111,4975.2705,3841.7163,4646.812,4316.5747,4959.316,3959.3796,3600.487,3538.3167,4835.004,4500.112,4430.3696,4292.9146,3767.2046,3918.5994,4769.1577,4740.5156,4376.263,4990.9165,5314.261,4773.0806,5937.3247,5229.0366,4790.6406,4426.407,5344.7456,4385.628,5212.5073,5587.748,6237.8003,6167.6094,6405.8076,3913.4556,6300.289,6325.8984,4136.43,4178.697,3764.773,4445.4155,3540.2988,4637.3047,4807.99,4174.238,3479.5408,3865.2307,4336.733,3880.646,4162.9834,3995.6223,4450.464,5195.772,4318.896,4292.204,4654.664,5410.61,4885.033,4670.4355,4054.0872,5294.869,5190.8105
1863,2376.3435,5281.4893,4830.272,5118.4844,4469.9604,5199.852,4484.202,4593.6987,4704.8516,5034.4546,5479.1577,4490.353,4680.4263,2769.1912,2446.19,2391.3289,4731.3594,4508.979,6384.297,6618.308,5855.869,5665.7046,4901.6777,4024.1497,4599.097,4321.97,5152.414,3834.5312,3675.7507,3568.7776,4547.9287,4782.802,4673.7837,4363.3423,3875.1133,3971.7,4777.8438,4578.2925,4305.3584,4674.86,5200.126,4805.085,5660.9116,5118.8696,4725.8936,4221.5503,5336.468,4395.5117,4908.929,5400.9204,6126.2866,5779.813,6133.411,4041.6448,5962.1597,5810.0977,4447.169,3972.273,3969.0864,4112.235,3838.0347,4553.836,4626.2,4427.285,3612.4429,3945.13,4079.86,3956.005,4266.8423,3992.2585,4345.114,5227.3203,4361.1846,4385.0586,4670.8965,4971.295,4934.0347,4646.104,4125.9556,5267.6523,5110.3125
1864,2122.0356,5253.0522,5366.7227,5177.894,4733.0845,5597.004,4588.501,4493.8354,4977.185,4819.9014,5364.0854,4546.2744,4264.077,2214.3457,2197.2441,2160.5947,4681.5527,4837.1074,6611.4463,6782.389,6359.958,6265.434,5041.993,3671.797,4677.7715,4252.5293,4851.945,4062.7112,3557.7107,3556.759,5020.407,4274.1636,4266.854,4202.336,3654.2998,3879.1943,4683.459,4911.7163,4460.5996,5193.2974,5469.279,4803.971,6223.276,5389.0747,4783.888,4574.605,5423.6006,4352.847,5388.7363,5746.7036,6343.575,6404.618,6590.4556,3763.2168,6513.889,6578.661,3823.1382,4412.2866,3612.2415,4697.5957,3309.1748,4663.991,4848.8438,3994.8384,3412.3333,3838.7024,4545.4307,3799.338,4073.7676,3964.8796,4479.122,5216.232,4422.662,4202.811,4653.5776,5753.777,4910.634,4720.8857,4055.4712,5428.012,5226.3228
1865,2232.13,5277.525,5022.5215,5103.113,4542.3345,5377.645,4591.9595,4538.094,4790.2153,4959.112,5479.336,4560.699,4537.428,2500.33,2364.8762,2296.402,4727.5728,4621.798,6455.884,6730.208,6026.4307,5867.7954,4955.57,3903.1548,4601.1167,4303.506,5005.715,3920.3118,3633.648,3545.7192,4776.796,4597.631,4484.6284,4359.1084,3819.8716,3927.9875,4791.72,4675.821,4332.0835,4907.851,5259.371,4752.6606,5835.15,5162.6157,4779.2744,4348.116,5316.8706,4421.0786,5141.907,5527.403,6203.1304,6049.4517,6304.553,3986.7307,6202.7524,6182.528,4234.52,4132.344,3834.0298,4359.453,3635.1116,4607.7427,4786.6313,4265.6777,3530.4968,3902.2522,4288.339,3921.5942,4204.2485,3992.7532,4424.849,5189.9614,4294.1416,4330.8813,4662.526,5262.0415,4887.954,4684.1304,4080.166,5274.0586,5173.3047
